external_gene_name,chromosome_name,transcript_biotype,is_coding
Gm29420,Y,unprocessed_pseudogene,False
Gm29421,Y,lncRNA,False
Gm21627,Y,protein_coding,True
Gm29422,Y,unprocessed_pseudogene,False
Gm28808,Y,unprocessed_pseudogene,False
Gm21634,Y,unprocessed_pseudogene,False
Gm28446,Y,unprocessed_pseudogene,False
Gm29060,Y,lncRNA,False
Gm29061,Y,lncRNA,False
Gm20885,Y,unprocessed_pseudogene,False
Gm29062,Y,unprocessed_pseudogene,False
Gm29057,Y,unprocessed_pseudogene,False
Gm29625,Y,lncRNA,False
Gm21654,Y,unprocessed_pseudogene,False
Gm29058,Y,unprocessed_pseudogene,False
Gm29059,Y,unprocessed_pseudogene,False
Gm29628,Y,lncRNA,False
Gm20882,Y,unprocessed_pseudogene,False
Gm20907,Y,unprocessed_pseudogene,False
Gm29623,Y,unprocessed_pseudogene,False
Gm29622,Y,lncRNA,False
Gm29265,Y,lncRNA,False
Gm20908,Y,protein_coding,True
Gm29259,Y,unprocessed_pseudogene,False
Gm28860,Y,transcribed_unprocessed_pseudogene,False
Gm28252,Y,lncRNA,False
Gm28859,Y,unprocessed_pseudogene,False
Gm20921,Y,unprocessed_pseudogene,False
Gm21826,Y,unprocessed_pseudogene,False
Gm28254,Y,lncRNA,False
Gm28861,Y,processed_pseudogene,False
Gm28255,Y,unprocessed_pseudogene,False
Gm21171,Y,unprocessed_pseudogene,False
Gm20924,Y,protein_coding,True
Gm28990,Y,processed_transcript__transcribed_processed_pseudogene,False
Gm21848,Y,unprocessed_pseudogene,False
Gm29457,Y,lncRNA,False
Gm20736,Y,protein_coding,True
Gm28558,Y,unprocessed_pseudogene,False
Gm28560,Y,processed_pseudogene,False
Gm28561,Y,lncRNA,False
Gm29584,Y,lncRNA,False
Gm20936,Y,unprocessed_pseudogene,False
Gm20934,Y,unprocessed_pseudogene,False
Gm21895,Y,unprocessed_pseudogene,False
Gm28134,Y,lncRNA,False
Gm28135,Y,lncRNA,False
Gm20933,Y,unprocessed_pseudogene,False
Gm28133,Y,lncRNA,False
Gm28137,Y,lncRNA,False
Gm28138,Y,lncRNA,False
Gm21837,Y,unprocessed_pseudogene,False
Gm21910,Y,unprocessed_pseudogene,False
Gm21889,Y,unprocessed_pseudogene,False
Gm29378,Y,unprocessed_pseudogene,False
Gm29379,Y,lncRNA,False
Gm29380,Y,lncRNA,False
Gm29381,Y,lncRNA,False
Gm28795,Y,unprocessed_pseudogene,False
Gm20852,Y,protein_coding,True
Gm29003,Y,lncRNA,False
Gm29001,Y,unprocessed_pseudogene,False
Gm29002,Y,unprocessed_pseudogene,False
Ssty2,Y,protein_coding,True
Gm28646,Y,unprocessed_pseudogene,False
Gm28612,Y,lncRNA,False
Gm28613,Y,lncRNA,False
Gm28611,Y,unprocessed_pseudogene,False
Gm21114,Y,unprocessed_pseudogene,False
Gm21794,Y,unprocessed_pseudogene,False
Gm29219,Y,lncRNA,False
Gm29632,Y,lncRNA,False
Gm29631,Y,processed_pseudogene,False
Gm29637,Y,unprocessed_pseudogene,False
Gm20874,Y,unprocessed_pseudogene,False
Gm29082,Y,lncRNA,False
Gm29217,Y,lncRNA,False
Gm29636,Y,lncRNA,False
Gm29635,Y,processed_pseudogene,False
Gm29634,Y,unprocessed_pseudogene,False
Gm29639,Y,unprocessed_pseudogene,False
Gm21806,Y,unprocessed_pseudogene,False
Gm20935,Y,unprocessed_pseudogene,False
Gm29662,Y,lncRNA,False
Gm29660,Y,lncRNA,False
Gm29661,Y,processed_pseudogene,False
Gm29659,Y,unprocessed_pseudogene,False
Gm20937,Y,protein_coding,True
Gm29450,Y,lncRNA,False
Gm29449,Y,lncRNA,False
Gm31335,Y,unprocessed_pseudogene,False
Gm37690,Y,lncRNA,False
Gm32114,Y,lncRNA,False
Gm37075,Y,lncRNA,False
Gm37921,Y,unprocessed_pseudogene,False
Gm32180,Y,unprocessed_pseudogene,False
Gm38371,Y,lncRNA,False
Gm37657,Y,lncRNA,False
Gm37448,Y,unprocessed_pseudogene,False
Gm33163,Y,unprocessed_pseudogene,False
Gm21065,Y,unprocessed_pseudogene,False
Gm36978,Y,unprocessed_pseudogene,False
Gm37721,Y,lncRNA,False
Gm37129,Y,unprocessed_pseudogene,False
Gm37990,Y,unprocessed_pseudogene,False
Gm21366,Y,protein_coding,True
Gm33954,Y,lncRNA,False
Gm37538,Y,lncRNA,False
Gm21871,Y,unprocessed_pseudogene,False
Gm34274,Y,unprocessed_pseudogene,False
Gm34217,Y,lncRNA,False
Gm21469,Y,unprocessed_pseudogene,False
Gm21661,Y,unprocessed_pseudogene,False
Gm37952,Y,lncRNA,False
Gm21907,Y,unprocessed_pseudogene,False
Gm37627,Y,unprocessed_pseudogene,False
Gm20925,Y,unprocessed_pseudogene,False
Gm20926,Y,unprocessed_pseudogene,False
Gm37454,Y,lncRNA,False
Gm38138,Y,unprocessed_pseudogene,False
Gm29740,Y,unprocessed_pseudogene,False
Gm37840,Y,lncRNA,False
Gm37574,Y,lncRNA,False
Gm21768,Y,unprocessed_pseudogene,False
Gm37172,Y,unprocessed_pseudogene,False
Gm35670,Y,lncRNA,False
Gm20840,Y,unprocessed_pseudogene,False
Gm35955,Y,unprocessed_pseudogene,False
Gm37687,Y,lncRNA,False
Gm38296,Y,lncRNA,False
Gm38290,Y,processed_pseudogene,False
Gm38121,Y,unprocessed_pseudogene,False
Gm36047,Y,unprocessed_pseudogene,False
Gm36345,Y,lncRNA,False
Gm37157,Y,lncRNA,False
Gm38017,Y,unprocessed_pseudogene,False
Gm36468,Y,unprocessed_pseudogene,False
Gm21845,Y,unprocessed_pseudogene,False
Gm20809,Y,protein_coding,True
Gm37434,Y,lncRNA,False
Gm37071,Y,lncRNA,False
Gm37547,Y,lncRNA,False
Gm36968,Y,processed_pseudogene,False
Gm37237,Y,unprocessed_pseudogene,False
Gm38350,Y,unprocessed_pseudogene,False
Gm20858,Y,unprocessed_pseudogene,False
Gm31422,Y,lncRNA,False
Gm37798,Y,lncRNA,False
Gm37318,Y,unprocessed_pseudogene,False
Gm31572,Y,unprocessed_pseudogene,False
Gm21890,Y,unprocessed_pseudogene,False
Gm21443,Y,unprocessed_pseudogene,False
Gm37346,Y,lncRNA,False
Gm38136,Y,lncRNA,False
Gm37991,Y,unprocessed_pseudogene,False
Gm37808,Y,lncRNA,False
Gm33571,Y,unprocessed_pseudogene,False
Gm32181,Y,lncRNA,False
Gm28662,Y,unprocessed_pseudogene,False
Gm28780,Y,unprocessed_pseudogene,False
Gm21755,Y,unprocessed_pseudogene,False
Gm20895,Y,unprocessed_pseudogene,False
Gm28853,Y,lncRNA,False
Gm28852,Y,lncRNA,False
Gm28855,Y,unprocessed_pseudogene,False
Gm28246,Y,lncRNA,False
Gm28247,Y,unprocessed_pseudogene,False
Gm28248,Y,unprocessed_pseudogene,False
Gm20892,Y,unprocessed_pseudogene,False
Gm28249,Y,lncRNA,False
Gm28250,Y,lncRNA,False
Gm28251,Y,unprocessed_pseudogene,False
Gm28243,Y,unprocessed_pseudogene,False
Gm28244,Y,lncRNA,False
Gm21771,Y,unprocessed_pseudogene,False
Gm21476,Y,unprocessed_pseudogene,False
Gm29021,Y,lncRNA,False
Gm28880,Y,lncRNA,False
Gm28452,Y,unprocessed_pseudogene,False
Gm28454,Y,lncRNA,False
Gm28878,Y,lncRNA,False
Gm28879,Y,unprocessed_pseudogene,False
Gm29369,Y,unprocessed_pseudogene,False
Gm21506,Y,unprocessed_pseudogene,False
Gm29399,Y,lncRNA,False
Gm29400,Y,unprocessed_pseudogene,False
Gm29401,Y,unprocessed_pseudogene,False
Gm20891,Y,unprocessed_pseudogene,False
Gm20893,Y,unprocessed_pseudogene,False
Gm28799,Y,lncRNA,False
Gm28938,Y,lncRNA,False
Gm28937,Y,unprocessed_pseudogene,False
Gm28936,Y,unprocessed_pseudogene,False
Gm21642,Y,unprocessed_pseudogene,False
Gm21804,Y,unprocessed_pseudogene,False
Gm29122,Y,lncRNA,False
Gm28939,Y,unprocessed_pseudogene,False
Gm28983,Y,unprocessed_pseudogene,False
Gm28985,Y,lncRNA,False
Gm20810,Y,unprocessed_pseudogene,False
Gm20811,Y,unprocessed_pseudogene,False
Gm28725,Y,lncRNA,False
Gm28984,Y,lncRNA,False
Gm28987,Y,lncRNA,False
Gm28986,Y,lncRNA,False
Gm29171,Y,processed_pseudogene,False
Gm28129,Y,lncRNA,False
Gm28127,Y,lncRNA,False
Gm28128,Y,lncRNA,False
Gm21853,Y,unprocessed_pseudogene,False
Gm28132,Y,lncRNA,False
Gm28130,Y,lncRNA,False
Gm28131,Y,lncRNA,False
Gm29317,Y,unprocessed_pseudogene,False
Gm29316,Y,lncRNA,False
Gm29315,Y,lncRNA,False
Gm28216,Y,lncRNA,False
Gm28217,Y,lncRNA,False
Gm28093,Y,unprocessed_pseudogene,False
Gm28092,Y,lncRNA,False
Gm28091,Y,lncRNA,False
Gm28090,Y,unprocessed_pseudogene,False
Gm29580,Y,lncRNA,False
Gm28089,Y,lncRNA,False
Gm28088,Y,lncRNA,False
Gm21529,Y,lncRNA,False
Gm29581,Y,lncRNA,False
Gm21539,Y,lncRNA,False
Gm29578,Y,lncRNA,False
Gm21908,Y,unprocessed_pseudogene,False
Gm21780,Y,lncRNA,False
Gm28486,Y,lncRNA,False
Gm21737,Y,unprocessed_pseudogene,False
Gm28487,Y,lncRNA,False
Gm29289,Y,protein_coding,True
Gm21677,Y,protein_coding,True
Gm29288,Y,processed_pseudogene,False
Gm21693,Y,protein_coding,True
Gm21139,Y,processed_pseudogene,False
Gm21704,Y,protein_coding,True
Gm21147,Y,processed_pseudogene,False
Gm21708,Y,protein_coding,True
Gm21156,Y,processed_pseudogene,False
Rhoay-ps2,Y,processed_pseudogene,False
Gm2316,Y,processed_pseudogene,False
Gm3376,Y,protein_coding,True
Gm2325,Y,processed_pseudogene,False
Gm28649,Y,unprocessed_pseudogene,False
Gm8521,Y,unprocessed_pseudogene,False
Gm18177,Y,processed_pseudogene,False
Gm28429,Y,processed_pseudogene,False
Gm28413,Y,processed_pseudogene,False
Gm28412,Y,processed_pseudogene,False
Gm8525,Y,processed_pseudogene,False
Gm28414,Y,processed_pseudogene,False
Gm28648,Y,unprocessed_pseudogene,False
Gm28647,Y,unprocessed_pseudogene,False
Gm29435,Y,unprocessed_pseudogene,False
Vmn2r-ps139,Y,unprocessed_pseudogene,False
Gm29038,Y,unprocessed_pseudogene,False
Gm28191,Y,unprocessed_pseudogene,False
Gm28186,Y,unprocessed_pseudogene,False
Gm28241,Y,unprocessed_pseudogene,False
Gm28242,Y,lncRNA,False
Gm37222,Y,TEC,False
Gm28357,Y,lncRNA,False
Gm29352,Y,unprocessed_pseudogene,False
Gm29351,Y,lncRNA,False
Gm29350,Y,unprocessed_pseudogene,False
Gm29349,Y,lncRNA,False
Gm29355,Y,unprocessed_pseudogene,False
Gm20918,Y,protein_coding,True
Gm29161,Y,unprocessed_pseudogene,False
Gm28767,Y,processed_pseudogene,False
Gm29160,Y,unprocessed_pseudogene,False
Gm20915,Y,unprocessed_pseudogene,False
Gm28766,Y,unprocessed_pseudogene,False
Gm29159,Y,processed_pseudogene,False
Gm29198,Y,lncRNA,False
Gm29193,Y,lncRNA,False
Gm28430,Y,lncRNA,False
Gm21746,Y,unprocessed_pseudogene,False
Gm28593,Y,lncRNA,False
Gm20873,Y,protein_coding,True
Gm28916,Y,unprocessed_pseudogene,False
Gm28915,Y,unprocessed_pseudogene,False
Gm28918,Y,unprocessed_pseudogene,False
Gm28443,Y,unprocessed_pseudogene,False
Gm20830,Y,protein_coding,True
Gm28442,Y,lncRNA,False
Gm28445,Y,lncRNA,False
Gm20788,Y,unprocessed_pseudogene,False
Gm28997,Y,processed_pseudogene,False
Gm28998,Y,protein_coding,True
Gm28398,Y,lncRNA,False
Gm28397,Y,unprocessed_pseudogene,False
Gm28400,Y,processed_pseudogene,False
Gm28399,Y,unprocessed_pseudogene,False
Gm28395,Y,lncRNA,False
Gm21788,Y,unprocessed_pseudogene,False
Gm28394,Y,lncRNA,False
Gm28396,Y,processed_pseudogene,False
Gm28393,Y,lncRNA,False
Gm20826,Y,protein_coding,True
Vmn2r-ps149,Y,unprocessed_pseudogene,False
Gm28576,Y,protein_coding,True
Gm28575,Y,lncRNA,False
Gm28574,Y,unprocessed_pseudogene,False
Gm28573,Y,processed_pseudogene,False
Gm28572,Y,unprocessed_pseudogene,False
Gm28571,Y,lncRNA,False
Gm28570,Y,lncRNA,False
Gm29049,Y,protein_coding,True
Gm20825,Y,protein_coding,True
Gm29047,Y,unprocessed_pseudogene,False
Gm29045,Y,unprocessed_pseudogene,False
Gm29046,Y,lncRNA,False
Gm29043,Y,lncRNA,False
Gm29044,Y,lncRNA,False
Gm37951,Y,TEC,False
Gm20824,Y,protein_coding,True
Gm28146,Y,unprocessed_pseudogene,False
Gm28145,Y,processed_pseudogene,False
Gm28148,Y,unprocessed_pseudogene,False
Gm28147,Y,lncRNA,False
Gm28142,Y,unprocessed_pseudogene,False
Gm28141,Y,unprocessed_pseudogene,False
Gm28144,Y,unprocessed_pseudogene,False
Gm28143,Y,unprocessed_pseudogene,False
Gm28150,Y,unprocessed_pseudogene,False
Gm28149,Y,processed_pseudogene,False
Gm28098,Y,unprocessed_pseudogene,False
Gm28330,Y,unprocessed_pseudogene,False
Gm28331,Y,lncRNA,False
Gm28099,Y,unprocessed_pseudogene,False
Gm20815,Y,protein_coding,True
Gm28328,Y,unprocessed_pseudogene,False
Gm28329,Y,unprocessed_pseudogene,False
Gm28270,Y,unprocessed_pseudogene,False
Gm28327,Y,unprocessed_pseudogene,False
Gm28097,Y,processed_pseudogene,False
Gm29365,Y,unprocessed_pseudogene,False
Gm29329,Y,lncRNA,False
Gm28848,Y,unprocessed_pseudogene,False
Gm28846,Y,unprocessed_pseudogene,False
Gm29471,Y,unprocessed_pseudogene,False
Gm29474,Y,processed_pseudogene,False
Gm28506,Y,unprocessed_pseudogene,False
Gm28507,Y,unprocessed_pseudogene,False
Gm21301,Y,unprocessed_pseudogene,False
Gm29142,Y,unprocessed_pseudogene,False
Gm21310,Y,protein_coding,True
Gm28509,Y,lncRNA,False
Gm28508,Y,unprocessed_pseudogene,False
Gm20834,Y,protein_coding,True
Gm28953,Y,unprocessed_pseudogene,False
Gm20776,Y,unprocessed_pseudogene,False
Gm28958,Y,unprocessed_pseudogene,False
Gm20828,Y,protein_coding,True
Gm28957,Y,processed_pseudogene,False
Gm28956,Y,unprocessed_pseudogene,False
Gm28952,Y,unprocessed_pseudogene,False
Gm28951,Y,unprocessed_pseudogene,False
Gm28390,Y,unprocessed_pseudogene,False
Gm28391,Y,processed_pseudogene,False
Gm28389,Y,unprocessed_pseudogene,False
Gm28655,Y,unprocessed_pseudogene,False
Gm28654,Y,processed_pseudogene,False
Gm28657,Y,unprocessed_pseudogene,False
Gm28656,Y,lncRNA,False
Gm35108,Y,unprocessed_pseudogene,False
Gm37739,Y,lncRNA,False
Gm21736,Y,unprocessed_pseudogene,False
Gm37654,Y,lncRNA,False
Gm37044,Y,unprocessed_pseudogene,False
Gm31511,Y,unprocessed_pseudogene,False
Gm37572,Y,lncRNA,False
Gm37344,Y,lncRNA,False
Gm37059,Y,lncRNA,False
Gm31942,Y,lncRNA,False
Gm37440,Y,lncRNA,False
Gm38185,Y,unprocessed_pseudogene,False
Gm37395,Y,unprocessed_pseudogene,False
Gm37577,Y,lncRNA,False
Gm20822,Y,protein_coding,True
Gm38183,Y,unprocessed_pseudogene,False
Gm38149,Y,unprocessed_pseudogene,False
Gm38145,Y,unprocessed_pseudogene,False
Gm32033,Y,unprocessed_pseudogene,False
Gm32447,Y,unprocessed_pseudogene,False
Gm20770,Y,unprocessed_pseudogene,False
Gm38016,Y,unprocessed_pseudogene,False
Gm37158,Y,TEC,False
Gm36998,Y,unprocessed_pseudogene,False
Gm33112,Y,unprocessed_pseudogene,False
Gm21809,Y,lncRNA,False
Gm37635,Y,lncRNA,False
Gm35070,Y,lncRNA,False
Gm38094,Y,TEC,False
Gm21763,Y,unprocessed_pseudogene,False
Gm38369,Y,unprocessed_pseudogene,False
Gm35843,Y,unprocessed_pseudogene,False
Gm38168,Y,lncRNA,False
Gm37740,Y,lncRNA,False
Gm54350,Y,miRNA,False
Gm37723,Y,unprocessed_pseudogene,False
Gm36261,Y,lncRNA,False
Gm37898,Y,lncRNA,False
Gm36467,Y,lncRNA,False
Gm37927,Y,lncRNA,False
Gm36891,Y,unprocessed_pseudogene,False
Gm36929,Y,lncRNA,False
Gm38174,Y,lncRNA,False
Gm20910,Y,unprocessed_pseudogene,False
Gm30598,Y,unprocessed_pseudogene,False
Gm20909,Y,protein_coding,True
Gm20865,Y,protein_coding,True
Gm37462,Y,lncRNA,False
Gm37658,Y,unprocessed_pseudogene,False
Gm32347,Y,unprocessed_pseudogene,False
Gm31123,Y,unprocessed_pseudogene,False
Gm38370,Y,lncRNA,False
Gm38054,Y,lncRNA,False
Gm37476,Y,unprocessed_pseudogene,False
Gm37369,Y,unprocessed_pseudogene,False
Gm38181,Y,unprocessed_pseudogene,False
1700020D14Rik,Y,lncRNA,False
Gm29089,Y,lncRNA,False
Gm2098,Y,unprocessed_pseudogene,False
Zfy1,Y,protein_coding,True
Uba1y,Y,protein_coding,True
Gm28588,Y,lncRNA,False
Gm28587,Y,lncRNA,False
Rhoay-ps3,Y,processed_pseudogene,False
Kdm5d,Y,protein_coding__retained_intron__nonsense_mediated_decay,True
n-R5s1,Y,rRNA,False
Gm54351,Y,miRNA,False
Eif2s3y,Y,protein_coding__retained_intron__protein_coding_CDS_not_defined,True
Gm29650,Y,lncRNA,False
Uty,Y,protein_coding__nonsense_mediated_decay__retained_intron__protein_coding_CDS_not_defined,True
Ddx3y,Y,protein_coding__retained_intron__nonsense_mediated_decay,True
Gm4017,Y,processed_pseudogene,False
Gm18665,Y,unprocessed_pseudogene,False
Usp9y,Y,protein_coding,True
Gm25565,Y,snRNA,False
Gm17790,Y,processed_pseudogene,False
Gm29167,Y,processed_pseudogene,False
Gm8446,Y,unprocessed_pseudogene,False
Gm28534,Y,unprocessed_pseudogene,False
Gm28975,Y,unprocessed_pseudogene,False
Gm28974,Y,processed_pseudogene,False
Gm18797,Y,unprocessed_pseudogene,False
Rhoay-ps1,Y,processed_pseudogene,False
Zfy2,Y,protein_coding,True
Uba1y-ps2,Y,unprocessed_pseudogene,False
Gm18796,Y,unprocessed_pseudogene,False
Gm29552,Y,unprocessed_pseudogene,False
Gm29550,Y,unprocessed_pseudogene,False
Gm29551,Y,unprocessed_pseudogene,False
Gm8480,Y,unprocessed_pseudogene,False
Gm29553,Y,processed_pseudogene,False
Gm54352,Y,miRNA,False
Gm28630,Y,unprocessed_pseudogene,False
Gm28629,Y,unprocessed_pseudogene,False
H2al2c,Y,protein_coding,True
Uba1y-ps1,Y,unprocessed_pseudogene,False
Sry,Y,protein_coding,True
Gm18798,Y,unprocessed_pseudogene,False
H2al2b,Y,protein_coding,True
Gm28628,Y,unprocessed_pseudogene,False
Gm4064,Y,protein_coding,True
Gm6137,Y,processed_pseudogene,False
Gm8498,Y,processed_pseudogene,False
Rbmy,Y,protein_coding,True
Gm10256,Y,protein_coding,True
Gm8502,Y,processed_pseudogene,False
Gm8506,Y,processed_pseudogene,False
Gm10352,Y,protein_coding,True
Gm8510,Y,processed_pseudogene,False
Gm28819,Y,transcribed_unprocessed_pseudogene,False
,Y,lncRNA,False
Gm28840,Y,transcribed_unprocessed_pseudogene,False
Gm28840,Y,lncRNA,False
Gm29179,Y,transcribed_unprocessed_pseudogene,False
Gm29178,Y,transcribed_unprocessed_pseudogene,False
Gm28969,Y,transcribed_unprocessed_pseudogene,False
Gm28677,Y,transcribed_unprocessed_pseudogene,False
Gm29617,Y,transcribed_unprocessed_pseudogene,False
Gm20803,Y,transcribed_unprocessed_pseudogene,False
Gm20879,Y,lncRNA,False
Gm28835,Y,transcribed_unprocessed_pseudogene,False
Gm29624,Y,transcribed_unprocessed_pseudogene,False
Gm28253,Y,transcribed_unprocessed_pseudogene,False
Gm29586,Y,transcribed_unprocessed_pseudogene,False
Gm28136,Y,transcribed_unprocessed_pseudogene,False
Gm29377,Y,transcribed_unprocessed_pseudogene,False
Gm28749,Y,transcribed_unprocessed_pseudogene,False
Gm29000,Y,transcribed_unprocessed_pseudogene,False
Orly,Y,lncRNA,False
Gm29633,Y,transcribed_unprocessed_pseudogene,False
Gm29218,Y,transcribed_unprocessed_pseudogene,False
Gm21679,Y,transcribed_unprocessed_pseudogene,False
Gm21679,Y,lncRNA,False
Gm21064,Y,transcribed_unprocessed_pseudogene,False
Gm21064,Y,lncRNA,False
4921509O09Rik,Y,transcribed_unprocessed_pseudogene,False
Gm29048,Y,transcribed_unprocessed_pseudogene,False
Tspy-ps,Y,transcribed_unprocessed_pseudogene,False
Tspy-ps,Y,lncRNA,False
Gm20781,Y,unprocessed_pseudogene,False
Rbm31y,Y,protein_coding,True
Gm37325,Y,unprocessed_pseudogene,False
Gm20833,Y,unprocessed_pseudogene,False
Gm37865,Y,lncRNA,False
Gm36941,Y,lncRNA,False
Gm37937,Y,lncRNA,False
Gm20772,Y,protein_coding,True
Gm20831,Y,protein_coding,True
Gm37286,Y,lncRNA,False
Gm38028,Y,lncRNA,False
Ssty1,Y,protein_coding,True
Gm38072,Y,lncRNA,False
Gm20851,Y,unprocessed_pseudogene,False
Gm30312,Y,unprocessed_pseudogene,False
Gm37433,Y,unprocessed_pseudogene,False
Gm37473,Y,lncRNA,False
Gm37656,Y,lncRNA,False
Gm38127,Y,lncRNA,False
Gm30638,Y,unprocessed_pseudogene,False
,Y,unprocessed_pseudogene,False
Gm21904,Y,unprocessed_pseudogene,False
Srsy,Y,unprocessed_pseudogene,False
Gm21764,Y,unprocessed_pseudogene,False
Gm34015,Y,unprocessed_pseudogene,False
Gm20877,Y,protein_coding,True
Gm33191,Y,unprocessed_pseudogene,False
Gm38003,Y,lncRNA,False
Gm21379,Y,TEC,False
Gm36928,Y,unprocessed_pseudogene,False
Gm20807,Y,protein_coding,True
Gm38084,Y,lncRNA,False
Gm37231,Y,lncRNA,False
Gm37252,Y,lncRNA,False
Gm21440,Y,protein_coding,True
Gm21454,Y,protein_coding,True
Gm37147,Y,lncRNA,False
Gm38159,Y,lncRNA,False
Gm37870,Y,lncRNA,False
Gm37378,Y,lncRNA,False
Gm36398,Y,unprocessed_pseudogene,False
Gm37441,Y,unprocessed_pseudogene,False
Gm37561,Y,lncRNA,False
Gm36728,Y,unprocessed_pseudogene,False
Gm32295,Y,unprocessed_pseudogene,False
Gm20836,Y,unprocessed_pseudogene,False
Gm37263,Y,lncRNA,False
Gm28682,Y,unprocessed_pseudogene,False
Gm28569,Y,unprocessed_pseudogene,False
Gm28681,Y,lncRNA,False
Gm28684,Y,lncRNA,False
Gm21316,Y,unprocessed_pseudogene,False
Gm21923,Y,unprocessed_pseudogene,False
Gm28683,Y,unprocessed_pseudogene,False
Gm28680,Y,unprocessed_pseudogene,False
Gm28679,Y,lncRNA,False
Gm21405,Y,unprocessed_pseudogene,False
Gm28284,Y,lncRNA,False
Gm29368,Y,lncRNA,False
Gm21413,Y,lncRNA,False
Gm28073,Y,lncRNA,False
Gm21419,Y,lncRNA,False
Gm28074,Y,lncRNA,False
Gm21428,Y,lncRNA,False
Gm28072,Y,lncRNA,False
Gm21758,Y,unprocessed_pseudogene,False
Gm29672,Y,lncRNA,False
Gm29131,Y,lncRNA,False
Gm20871,Y,unprocessed_pseudogene,False
Gm29130,Y,lncRNA,False
Gm20978,Y,lncRNA,False
,Y,protein_coding,True
Gm29466,Y,lncRNA,False
Gm29467,Y,lncRNA,False
Gm21724,Y,unprocessed_pseudogene,False
Gm20963,Y,lncRNA,False
Gm28326,Y,lncRNA,False
Gm28325,Y,lncRNA,False
Gm29407,Y,unprocessed_pseudogene,False
Gm29405,Y,lncRNA,False
Gm29406,Y,lncRNA,False
Gm20913,Y,unprocessed_pseudogene,False
Gm29404,Y,lncRNA,False
Gm29403,Y,unprocessed_pseudogene,False
Gm28350,Y,unprocessed_pseudogene,False
Gm28964,Y,lncRNA,False
Sly,Y,protein_coding__protein_coding_CDS_not_defined,True
Gm28165,Y,unprocessed_pseudogene,False
Gm28709,Y,lncRNA,False
Gm28965,Y,lncRNA,False
Gm21868,Y,transcribed_unprocessed_pseudogene,False
Gm21943,Y,protein_coding,True
Gm28532,Y,lncRNA,False
Gm28533,Y,transcribed_unprocessed_pseudogene,False
Gm28966,Y,lncRNA,False
Gm28961,Y,protein_coding,True
Gm28962,Y,lncRNA,False
Gm28963,Y,lncRNA,False
Gm28082,Y,lncRNA,False
Gm21672,Y,unprocessed_pseudogene,False
Gm21118,Y,protein_coding,True
Gm29644,Y,unprocessed_pseudogene,False
Gm29424,Y,protein_coding,True
4932431L22Rik,Y,TEC,False
Gm29425,Y,lncRNA,False
Gm38361,Y,lncRNA,False
Gm31260,Y,unprocessed_pseudogene,False
Gm21660,Y,unprocessed_pseudogene,False
Gm38209,Y,lncRNA,False
Gm37734,Y,lncRNA,False
Gm38013,Y,lncRNA,False
Gm21678,Y,unprocessed_pseudogene,False
Gm37948,Y,lncRNA,False
Gm37442,Y,processed_pseudogene,False
Gm34550,Y,lncRNA,False
Gm37544,Y,lncRNA,False
Gm34716,Y,lncRNA,False
Gm29554,Y,protein_coding_CDS_not_defined__protein_coding,True
Gm29556,Y,unprocessed_pseudogene,False
Gm20812,Y,protein_coding,True
Gm21258,Y,protein_coding,True
Gm20931,Y,protein_coding,True
Gm29559,Y,unprocessed_pseudogene,False
Gm20919,Y,unprocessed_pseudogene,False
Gm20917,Y,protein_coding,True
Gm28421,Y,lncRNA,False
Gm28420,Y,unprocessed_pseudogene,False
Gm28423,Y,unprocessed_pseudogene,False
Gm28422,Y,lncRNA,False
Gm20916,Y,protein_coding,True
Gm29033,Y,unprocessed_pseudogene,False
Gm29034,Y,processed_pseudogene,False
Gm21823,Y,unprocessed_pseudogene,False
Gm28339,Y,unprocessed_pseudogene,False
Gm20855,Y,protein_coding,True
Gm28584,Y,unprocessed_pseudogene,False
Gm28585,Y,lncRNA,False
Gm20896,Y,protein_coding,True
Gm28470,Y,lncRNA,False
Gm28469,Y,lncRNA,False
Gm21898,Y,unprocessed_pseudogene,False
Gm28668,Y,lncRNA,False
Gm20869,Y,protein_coding,True
Gm28481,Y,processed_pseudogene,False
